0.0,0.152134302075,0.615011940925,-0.152134302075,-0.00714489441802,-0.130829495569,-0.153397025509
0.01,0.152005075232,0.61284163447,-0.151136502632,-0.00659085148827,-0.130329229128,-0.153395712445
0.02,0.153591908337,0.610209489061,-0.152601040398,-0.00619798014471,-0.131530176285,-0.153091860419
0.03,0.152934949756,0.608004117451,-0.152156489414,-0.00563584122993,-0.131174337607,-0.152944272083
0.04,0.152317205481,0.605713794008,-0.15162671348,-0.00509735638822,-0.130796977872,-0.15280791034
0.05,0.151747807173,0.603478410148,-0.151077130684,-0.00453661870909,-0.130428519094,-0.152678071035
0.060000000000000005,0.151193132905,0.601258791948,-0.150520954428,-0.00396409646924,-0.130066052928,-0.152542992888
0.07,0.150648832167,0.599054773956,-0.149962397653,-0.00338029269957,-0.129710255961,-0.152401347033
0.08,0.150113015397,0.596866268886,-0.1494032219,-0.00278555481115,-0.129361344139,-0.152252496597
0.09,0.149584705103,0.594693213667,-0.148844280686,-0.0021801495086,-0.129019363064,-0.152096039584
0.09999999999999999,0.149063325915,0.59253555434,-0.148286027921,-0.00156430326967,-0.128684283721,-0.151931674361
0.10999999999999999,0.148548502427,0.590393240876,-0.147728719543,-0.00093822193046,-0.128356040376,-0.151759150033
0.11999999999999998,0.149896965859,0.630883567474,-0.149780863068,0.000318372803623,-0.127151240182,-0.145780549266
0.12999999999999998,0.149958400239,0.6434222285,-0.150097970076,0.00188729207419,-0.126439497158,-0.142066739018
0.13999999999999999,0.149457751675,0.641127262088,-0.149532412334,0.00199488112815,-0.126049986998,-0.141495302297
0.15,0.148963487044,0.638849250533,-0.148967994763,0.0021501136614,-0.125673432715,-0.140953890153
0.16,0.148475799896,0.636588118274,-0.148404403013,0.00233172722184,-0.125306322351,-0.140424753349
0.17,0.147995048296,0.634343794726,-0.147841158813,0.00253360587478,-0.124947503827,-0.139902680066
0.18000000000000002,0.147521902818,0.632116220273,-0.147277471348,0.00275308854134,-0.124596315784,-0.139385367249
0.19000000000000003,0.147057689627,0.629905362756,-0.146711892949,0.00298881552388,-0.124252187561,-0.138871687485
0.20000000000000004,0.146605313175,0.627711271953,-0.146141394152,0.00324012465245,-0.123914383037,-0.138361340968
0.21000000000000005,0.146172348002,0.625534317991,-0.145558269928,0.00350695302979,-0.123581461525,-0.137855413206
0.22000000000000006,0.145786069686,0.62337689672,-0.144935153951,0.00378972272335,-0.123248946792,-0.137360829965
0.23000000000000007,0.146644515485,0.621093025875,-0.1451376617,0.00390453597671,-0.123267856243,-0.136987575509
0.24000000000000007,0.143962391204,0.619398712821,-0.142210283507,0.00440818548442,-0.121062028337,-0.136678161054
0.25000000000000006,0.143393579123,0.617282951353,-0.141798821203,0.00470041728555,-0.120789594161,-0.136150920504
0.26000000000000006,0.142933653181,0.615184988031,-0.141283997585,0.00502707980679,-0.120503325996,-0.1356330518
0.2700000000000001,0.142491622519,0.613103141181,-0.140757314286,0.00536794276188,-0.120221017365,-0.135116266018
0.2800000000000001,0.142058523741,0.611037222547,-0.1402276986,0.00572149924206,-0.119944061746,-0.134598853494
0.2900000000000001,0.14163195078,0.608987129315,-0.139697474878,0.00608723804224,-0.119672723716,-0.13408014905
0.3000000000000001,0.141210952322,0.606952773316,-0.139167503283,0.00646485486879,-0.119407026234,-0.133559748346
0.3100000000000001,0.140795052277,0.604934070243,-0.138638166519,0.00685411396112,-0.119146915643,-0.133037341661
0.3200000000000001,0.14038396794,0.602930937095,-0.138109653796,0.00725480900754,-0.118892308389,-0.132512663563
