0.4192,0.0245,0.1994,-0.2212,0.927,-1.1531,-0.0165,0.2019,1.7245,-1.7248,0.658,-0.6582,0
0.4182,0.0247,0.1985,-0.221,0.935,-1.1589,-0.0243,0.2014,1.7464,-1.7559,0.6639,-0.6734,0
0.4172,0.0248,0.1976,-0.2207,0.9429,-1.1645,-0.0321,0.2009,1.7683,-1.7869,0.6698,-0.6884,0
0.4163,0.025,0.1967,-0.2204,0.9507,-1.17,-0.04,0.2003,1.7901,-1.8178,0.6757,-0.7035,0
0.4153,0.0251,0.1958,-0.2201,0.9584,-1.1752,-0.048,0.1998,1.8118,-1.8487,0.6816,-0.7185,0
0.4143,0.0253,0.1949,-0.2198,0.9659,-1.1803,-0.0561,0.1993,1.8335,-1.8795,0.6875,-0.7335,0
0.4133,0.0254,0.1941,-0.2196,0.9734,-1.1852,-0.0642,0.1987,1.8551,-1.9103,0.6933,-0.7485,0
0.4124,0.0256,0.1932,-0.2193,0.9807,-1.1899,-0.0724,0.1982,1.8766,-1.941,0.6991,-0.7635,0
0.4114,0.0257,0.1923,-0.219,0.9879,-1.1944,-0.0806,0.1977,1.8981,-1.9716,0.7049,-0.7784,0
0.4104,0.0259,0.1914,-0.2187,0.9951,-1.1988,-0.0889,0.1972,1.9196,-2.0022,0.7107,-0.7933,0
0.4095,0.026,0.1905,-0.2184,1.0021,-1.203,-0.0972,0.1966,1.941,-2.0327,0.7164,-0.8081,0
0.4085,0.0262,0.1897,-0.2182,1.009,-1.207,-0.1056,0.1961,1.9623,-2.0631,0.7222,-0.823,0
0.4075,0.0263,0.1888,-0.2179,1.0159,-1.2109,-0.114,0.1956,1.9836,-2.0934,0.7279,-0.8378,0
0.4066,0.0265,0.1879,-0.2176,1.0226,-1.2147,-0.1224,0.1951,2.0048,-2.1237,0.7336,-0.8525,0
0.4056,0.0266,0.1871,-0.2173,1.0292,-1.2183,-0.1309,0.1946,2.0259,-2.154,0.7393,-0.8673,0
0.4047,0.0267,0.1862,-0.217,1.0358,-1.2217,-0.1393,0.194,2.047,-2.1841,0.7449,-0.882,0
0.4037,0.0269,0.1853,-0.2167,1.0422,-1.2251,-0.1479,0.1935,2.0681,-2.2142,0.7506,-0.8967,0
0.4028,0.027,0.1845,-0.2165,1.0485,-1.2283,-0.1564,0.193,2.0891,-2.2443,0.7562,-0.9113,0
0.4018,0.0271,0.1836,-0.2162,1.0548,-1.2313,-0.165,0.1925,2.1101,-2.2742,0.7618,-0.926,0
0.4009,0.0273,0.1827,-0.2159,1.0609,-1.2343,-0.1735,0.192,2.131,-2.3041,0.7674,-0.9406,0
0.3999,0.0274,0.1819,-0.2156,1.067,-1.2371,-0.1821,0.1915,2.1518,-2.334,0.773,-0.9551,0
0.399,0.0275,0.181,-0.2153,1.073,-1.2398,-0.1907,0.191,2.1726,-2.3637,0.7786,-0.9697,0
0.3981,0.0277,0.1802,-0.2151,1.0788,-1.2423,-0.1993,0.1905,2.1934,-2.3934,0.7841,-0.9842,0
0.3971,0.0278,0.1793,-0.2148,1.0846,-1.2448,-0.208,0.19,2.2141,-2.4231,0.7896,-0.9986,0
0.3962,0.0279,0.1785,-0.2145,1.0903,-1.2472,-0.2166,0.1895,2.2348,-2.4527,0.7952,-1.0131,0
0.3953,0.028,0.1776,-0.2142,1.0959,-1.2494,-0.2252,0.189,2.2554,-2.4822,0.8007,-1.0275,0
0.3943,0.0282,0.1768,-0.2139,1.1014,-1.2516,-0.2338,0.1885,2.2759,-2.5116,0.8062,-1.0419,0
0.3934,0.0283,0.1759,-0.2137,1.1068,-1.2536,-0.2424,0.188,2.2965,-2.541,0.8117,-1.0562,0
0.3925,0.0284,0.1751,-0.2134,1.1121,-1.2556,-0.2511,0.1875,2.3169,-2.5704,0.8171,-1.0706,0
0.3916,0.0285,0.1742,-0.2131,1.1174,-1.2575,-0.2597,0.187,2.3374,-2.5996,0.8226,-1.0849,0
0.3906,0.0287,0.1734,-0.2128,1.1225,-1.2593,-0.2683,0.1865,2.3577,-2.6288,0.828,-1.0991,0
0.3897,0.0288,0.1726,-0.2125,1.1276,-1.261,-0.2768,0.186,2.3781,-2.658,0.8335,-1.1133,0
0.3888,0.0289,0.1717,-0.2123,1.1326,-1.2626,-0.2854,0.1856,2.3984,-2.687,0.8389,-1.1275,0
0.3879,0.029,0.1709,-0.212,1.1375,-1.2641,-0.2939,0.1851,2.4186,-2.716,0.8443,-1.1417,0
0.387,0.0291,0.1701,-0.2117,1.1423,-1.2656,-0.3025,0.1846,2.4388,-2.745,0.8497,-1.1558,0
0.3861,0.0292,0.1692,-0.2114,1.1471,-1.267,-0.311,0.1841,2.459,-2.7739,0.8551,-1.1699,0
0.3851,0.0294,0.1684,-0.2111,1.1517,-1.2683,-0.3194,0.1836,2.4791,-2.8027,0.8605,-1.184,0
0.3842,0.0295,0.1676,-0.2109,1.1563,-1.2696,-0.3279,0.1831,2.4992,-2.8314,0.8658,-1.198,0
0.3833,0.0296,0.1667,-0.2106,1.1608,-1.2707,-0.3363,0.1827,2.5193,-2.8601,0.8712,-1.2121,0
0.3824,0.0297,0.1659,-0.2103,1.1652,-1.2719,-0.3447,0.1822,2.5393,-2.8887,0.8766,-1.226,0
0.3815,0.0298,0.1651,-0.21,1.1696,-1.273,-0.3531,0.1817,2.5592,-2.9173,0.8819,-1.24,0
0.3806,0.0299,0.1643,-0.2097,1.1738,-1.274,-0.3614,0.1813,2.5792,-2.9458,0.8873,-1.2539,0
0.3797,0.03,0.1635,-0.2095,1.178,-1.2749,-0.3697,0.1808,2.599,-2.9742,0.8926,-1.2677,0
0.3788,0.0301,0.1626,-0.2092,1.1821,-1.2759,-0.378,0.1803,2.6189,-3.0026,0.8979,-1.2816,0
0.3779,0.0302,0.1618,-0.2089,1.1862,-1.2767,-0.3862,0.1799,2.6387,-3.0309,0.9032,-1.2954,0
0.377,0.0303,0.161,-0.2086,1.1902,-1.2776,-0.3944,0.1794,2.6585,-3.0591,0.9085,-1.3092,0
0.3762,0.0304,0.1602,-0.2084,1.1941,-1.2784,-0.4025,0.1789,2.6782,-3.0873,0.9138,-1.3229,0
0.3753,0.0306,0.1594,-0.2081,1.1979,-1.2791,-0.4106,0.1785,2.6979,-3.1154,0.9191,-1.3366,0
0.3757,0.024,0.1572,-0.2091,1.1979,-1.3256,-0.3692,0.178,2.5399,-3.2489,0.7685,-1.4775,0
0.3757,0.0197,0.1555,-0.2097,1.1979,-1.3547,-0.3451,0.1775,2.4427,-3.3459,0.6713,-1.5745,0
0.3756,0.0162,0.154,-0.2102,1.1979,-1.3781,-0.3267,0.1771,2.3659,-3.4306,0.5921,-1.6568,0
0.3753,0.0131,0.1526,-0.2106,1.1979,-1.3981,-0.3116,0.1766,2.301,-3.508,0.5234,-1.7304,0
0.3751,0.0103,0.1512,-0.2109,1.1979,-1.4159,-0.2988,0.1762,2.2442,-3.5803,0.4619,-1.798,0
0.3747,0.0078,0.1499,-0.2112,1.1979,-1.432,-0.2876,0.1757,2.1936,-3.6488,0.4059,-1.8611,0
0.3744,0.0055,0.1486,-0.2114,1.1979,-1.4468,-0.2778,0.1753,2.148,-3.7142,0.3543,-1.9205,0
0.374,0.0033,0.1474,-0.2116,1.1979,-1.4605,-0.269,0.1748,2.1063,-3.7771,0.3063,-1.977,0
0.3735,0.0012,0.1462,-0.2118,1.1979,-1.4733,-0.2612,0.1744,2.0682,-3.8378,0.2613,-2.0309,0
0.3731,-0.0007,0.145,-0.2119,1.1979,-1.4853,-0.2541,0.1739,2.0329,-3.8966,0.2189,-2.0826,0
0.3726,-0.0025,0.1439,-0.212,1.1979,-1.4966,-0.2477,0.1735,2.0003,-3.9537,0.179,-2.1323,0
0.3722,-0.0043,0.1427,-0.2122,1.1979,-1.5074,-0.2418,0.1731,1.9701,-4.0092,0.1411,-2.1802,0
0.3717,-0.0059,0.1416,-0.2123,1.1979,-1.5176,-0.2365,0.1726,1.942,-4.0634,0.1051,-2.2265,0
0.3712,-0.0075,0.1405,-0.2124,1.1979,-1.5273,-0.2317,0.1722,1.9158,-4.1163,0.0708,-2.2714,0
0.3707,-0.0091,0.1394,-0.2124,1.1979,-1.5366,-0.2273,0.1717,1.8914,-4.1681,0.0382,-2.3149,0
0.3702,-0.0105,0.1384,-0.2125,1.1979,-1.5454,-0.2232,0.1713,1.8686,-4.2187,0.007,-2.3571,0
0.3696,-0.0119,0.1373,-0.2125,1.1979,-1.554,-0.2196,0.1709,1.8474,-4.2683,-0.0227,-2.3981,0
0.3691,-0.0133,0.1363,-0.2126,1.1979,-1.5621,-0.2162,0.1704,1.8277,-4.317,-0.0512,-2.4381,0
0.3685,-0.0145,0.1353,-0.2126,1.1979,-1.57,-0.2132,0.17,1.8093,-4.3647,-0.0785,-2.477,0
0.368,-0.0158,0.1343,-0.2126,1.1979,-1.5776,-0.2105,0.1696,1.7921,-4.4115,-0.1046,-2.5149,0
0.3674,-0.017,0.1333,-0.2126,1.1979,-1.5849,-0.208,0.1691,1.7762,-4.4576,-0.1295,-2.5518,0
0.3669,-0.0181,0.1323,-0.2127,1.1979,-1.5919,-0.2057,0.1687,1.7615,-4.5028,-0.1535,-2.5878,0
0.3663,-0.0192,0.1313,-0.2126,1.1979,-1.5987,-0.2038,0.1683,1.7479,-4.5473,-0.1764,-2.623,0
0.3657,-0.0203,0.1304,-0.2126,1.1979,-1.6052,-0.202,0.1678,1.7353,-4.591,-0.1983,-2.6573,0
0.3651,-0.0213,0.1294,-0.2126,1.1979,-1.6116,-0.2004,0.1674,1.7238,-4.634,-0.2194,-2.6908,0
0.3645,-0.0223,0.1285,-0.2126,1.1979,-1.6177,-0.1991,0.167,1.7132,-4.6763,-0.2395,-2.7236,0
0.3639,-0.0233,0.1275,-0.2126,1.1979,-1.6236,-0.1979,0.1666,1.7036,-4.718,-0.2588,-2.7556,0
0.3633,-0.0242,0.1266,-0.2125,1.1979,-1.6294,-0.1969,0.1662,1.695,-4.759,-0.2772,-2.7869,0
0.3627,-0.025,0.1257,-0.2125,1.1979,-1.6349,-0.1961,0.1657,1.6872,-4.7994,-0.2948,-2.8174,0
0.3621,-0.0259,0.1248,-0.2124,1.1979,-1.6403,-0.1955,0.1653,1.6803,-4.8392,-0.3116,-2.8473,0
0.3615,-0.0267,0.1239,-0.2123,1.1979,-1.6455,-0.195,0.1649,1.6742,-4.8784,-0.3277,-2.8765,0
0.3609,-0.0275,0.123,-0.2123,1.1979,-1.6506,-0.1946,0.1645,1.6689,-4.917,-0.343,-2.9051,0
0.3603,-0.0282,0.1221,-0.2122,1.1979,-1.6555,-0.1944,0.1641,1.6644,-4.9551,-0.3576,-2.933,0
0.3596,-0.0289,0.1213,-0.2121,1.1979,-1.6602,-0.1944,0.1637,1.6608,-4.9925,-0.3715,-2.9603,0
0.359,-0.0296,0.1204,-0.212,1.1979,-1.6648,-0.1945,0.1632,1.6578,-5.0295,-0.3847,-2.987,0
0.3584,-0.0303,0.1196,-0.212,1.1979,-1.6693,-0.1947,0.1628,1.6556,-5.0659,-0.3972,-3.0131,0
0.3577,-0.0309,0.1187,-0.2119,1.1979,-1.6737,-0.195,0.1624,1.6542,-5.1018,-0.409,-3.0386,0
0.3569,-0.0308,0.118,-0.2116,1.2,-1.6751,-0.2003,0.162,1.6716,-5.1265,-0.4043,-3.0506,0
0.3563,-0.0314,0.1172,-0.2115,1.2,-1.6792,-0.2009,0.1616,1.6714,-5.1614,-0.4149,-3.0751,0
0.3556,-0.032,0.1163,-0.2114,1.2,-1.6832,-0.2015,0.1612,1.6719,-5.1959,-0.425,-3.099,0
0.355,-0.0325,0.1155,-0.2113,1.2,-1.6871,-0.2023,0.1608,1.6731,-5.2299,-0.4344,-3.1224,0
0.3543,-0.033,0.1147,-0.2112,1.2,-1.6909,-0.2032,0.1604,1.675,-5.2634,-0.4432,-3.1452,0
0.3537,-0.0335,0.1139,-0.211,1.2,-1.6945,-0.2042,0.16,1.6775,-5.2964,-0.4514,-3.1676,0
0.353,-0.0339,0.1131,-0.2109,1.2,-1.6981,-0.2052,0.1596,1.6806,-5.329,-0.459,-3.1893,0
0.3523,-0.0343,0.1123,-0.2108,1.2,-1.7015,-0.2064,0.1592,1.6844,-5.361,-0.466,-3.2106,0
0.3517,-0.0347,0.1115,-0.2106,1.2,-1.7048,-0.2077,0.1588,1.6888,-5.3927,-0.4725,-3.2314,0
0.351,-0.0351,0.1108,-0.2105,1.2,-1.7081,-0.209,0.1584,1.6938,-5.4238,-0.4784,-3.2516,0
0.3503,-0.0355,0.11,-0.2103,1.2,-1.7112,-0.2105,0.158,1.6995,-5.4546,-0.4837,-3.2714,0
0.3496,-0.0358,0.1092,-0.2102,1.2,-1.7143,-0.212,0.1576,1.7057,-5.4848,-0.4885,-3.2907,0
0.349,-0.0361,0.1085,-0.21,1.2,-1.7172,-0.2137,0.1572,1.7125,-5.5147,-0.4927,-3.3095,0
0.3483,-0.0364,0.1077,-0.2099,1.2,-1.7201,-0.2154,0.1568,1.7199,-5.5441,-0.4964,-3.3278,0
0.3476,-0.0367,0.107,-0.2097,1.2,-1.7229,-0.2172,0.1564,1.7279,-5.5731,-0.4995,-3.3456,0
0.3469,-0.0369,0.1062,-0.2095,1.2,-1.7255,-0.219,0.156,1.7364,-5.6016,-0.5022,-3.363,0
0.3462,-0.0371,0.1055,-0.2093,1.2,-1.7282,-0.221,0.1556,1.7455,-5.6298,-0.5043,-3.3799,0
0.3455,-0.0373,0.1048,-0.2092,1.2,-1.7307,-0.223,0.1553,1.7552,-5.6575,-0.5059,-3.3964,0
0.3448,-0.0375,0.104,-0.209,1.2,-1.7331,-0.2251,0.1549,1.7654,-5.6848,-0.507,-3.4124,0
0.3441,-0.0376,0.1033,-0.2088,1.2,-1.7355,-0.2273,0.1545,1.7762,-5.7117,-0.5076,-3.4279,0
0.3434,-0.0378,0.1026,-0.2086,1.2,-1.7378,-0.2295,0.1541,1.7875,-5.7382,-0.5076,-3.4431,0
0.3427,-0.0379,0.1019,-0.2084,1.2,-1.74,-0.2318,0.1537,1.7993,-5.7643,-0.5072,-3.4577,0
0.342,-0.0379,0.1012,-0.2082,1.2,-1.7421,-0.2342,0.1533,1.8117,-5.79,-0.5063,-3.472,0
0.3413,-0.038,0.1005,-0.208,1.2,-1.7442,-0.2366,0.153,1.8246,-5.8153,-0.505,-3.4858,0
0.3406,-0.0381,0.0998,-0.2078,1.2,-1.7462,-0.2391,0.1526,1.838,-5.8402,-0.5031,-3.4991,0
0.3399,-0.0381,0.0991,-0.2075,1.2,-1.7481,-0.2417,0.1522,1.8519,-5.8647,-0.5008,-3.5121,0
0.3392,-0.0381,0.0984,-0.2073,1.2,-1.75,-0.2443,0.1518,1.8663,-5.8888,-0.498,-3.5246,0
0.3384,-0.0381,0.0978,-0.2071,1.2,-1.7518,-0.247,0.1514,1.8812,-5.9126,-0.4947,-3.5367,0
0.3377,-0.038,0.0971,-0.2069,1.2,-1.7535,-0.2497,0.1511,1.8966,-5.9359,-0.491,-3.5484,0
0.337,-0.038,0.0964,-0.2066,1.2,-1.7552,-0.2525,0.1507,1.9125,-5.9589,-0.4868,-3.5596,0
0.3363,-0.0379,0.0958,-0.2064,1.2,-1.7568,-0.2554,0.1503,1.929,-5.9815,-0.482,-3.5704,0
0.3355,-0.0378,0.0951,-0.2062,1.1999,-1.7584,-0.2582,0.1499,1.9455,-6.004,-0.4773,-3.5812,0
0.3348,-0.0377,0.0945,-0.2059,1.1998,-1.76,-0.2609,0.1496,1.9619,-6.0264,-0.4726,-3.5919,0
0.3341,-0.0377,0.0938,-0.2057,1.1996,-1.7617,-0.2635,0.1492,1.9783,-6.0488,-0.4679,-3.6026,0
0.3334,-0.0376,0.0932,-0.2055,1.1993,-1.7633,-0.2661,0.1488,1.9947,-6.0711,-0.4631,-3.6132,0
0.3327,-0.0375,0.0925,-0.2052,1.199,-1.7649,-0.2685,0.1484,2.0111,-6.0933,-0.4584,-3.6238,0
0.3319,-0.0374,0.0919,-0.205,1.1986,-1.7666,-0.2709,0.1481,2.0274,-6.1154,-0.4537,-3.6344,0
0.3312,-0.0374,0.0912,-0.2048,1.1981,-1.7683,-0.2731,0.1477,2.0437,-6.1375,-0.4489,-3.6449,0
0.3305,-0.0373,0.0906,-0.2045,1.1976,-1.77,-0.2753,0.1473,2.06,-6.1595,-0.4442,-3.6554,0
0.3298,-0.0372,0.0899,-0.2043,1.197,-1.7717,-0.2774,0.147,2.0762,-6.1815,-0.4394,-3.6658,0
0.3291,-0.0371,0.0893,-0.2041,1.1963,-1.7734,-0.2794,0.1466,2.0924,-6.2033,-0.4347,-3.6762,0
0.3284,-0.037,0.0886,-0.2038,1.1955,-1.7751,-0.2814,0.1462,2.1086,-6.2251,-0.43,-3.6866,0
0.3277,-0.037,0.088,-0.2036,1.1947,-1.7768,-0.2832,0.1459,2.1248,-6.2469,-0.4252,-3.6969,0
0.327,-0.0369,0.0874,-0.2034,1.1938,-1.7786,-0.285,0.1455,2.1409,-6.2685,-0.4205,-3.7072,0
0.3263,-0.0368,0.0867,-0.2031,1.1929,-1.7803,-0.2866,0.1452,2.157,-6.2901,-0.4157,-3.7174,0
0.3256,-0.0367,0.0861,-0.2029,1.1918,-1.7821,-0.2882,0.1448,2.1731,-6.3117,-0.411,-3.7276,0
0.3249,-0.0367,0.0855,-0.2027,1.1907,-1.7839,-0.2897,0.1444,2.1892,-6.3331,-0.4062,-3.7378,0
0.3242,-0.0366,0.0848,-0.2024,1.1896,-1.7857,-0.2911,0.1441,2.2052,-6.3545,-0.4015,-3.7479,0
0.3235,-0.0365,0.0842,-0.2022,1.1883,-1.7874,-0.2924,0.1437,2.2212,-6.3758,-0.3967,-3.7579,0
0.3228,-0.0364,0.0836,-0.202,1.187,-1.7893,-0.2936,0.1434,2.2372,-6.3971,-0.3919,-3.768,0
0.3221,-0.0364,0.083,-0.2017,1.1856,-1.7911,-0.2948,0.143,2.2531,-6.4183,-0.3872,-3.778,0
0.3214,-0.0363,0.0823,-0.2015,1.1841,-1.7929,-0.2958,0.1426,2.269,-6.4394,-0.3824,-3.7879,0
0.3208,-0.0362,0.0817,-0.2013,1.1826,-1.7947,-0.2968,0.1423,2.2849,-6.4604,-0.3777,-3.7979,0
0.3201,-0.0361,0.0811,-0.201,1.181,-1.7966,-0.2977,0.1419,2.3008,-6.4814,-0.3729,-3.8077,0
0.3194,-0.036,0.0805,-0.2008,1.1793,-1.7984,-0.2985,0.1416,2.3166,-6.5023,-0.3681,-3.8176,0
0.3187,-0.036,0.0799,-0.2006,1.1776,-1.8003,-0.2992,0.1412,2.3324,-6.5231,-0.3633,-3.8274,0
0.318,-0.0359,0.0793,-0.2003,1.1757,-1.8021,-0.2998,0.1409,2.3482,-6.5439,-0.3586,-3.8371,0
0.3173,-0.0358,0.0786,-0.2001,1.1738,-1.804,-0.3004,0.1405,2.364,-6.5646,-0.3538,-3.8468,0
0.3167,-0.0357,0.078,-0.1999,1.1719,-1.8059,-0.3008,0.1402,2.3797,-6.5852,-0.349,-3.8565,0
0.316,-0.0357,0.0774,-0.1996,1.1698,-1.8078,-0.3012,0.1398,2.3954,-6.6058,-0.3443,-3.8661,0
0.3153,-0.0356,0.0768,-0.1994,1.1677,-1.8097,-0.3015,0.1395,2.411,-6.6262,-0.3395,-3.8757,0
0.3147,-0.0355,0.0762,-0.1992,1.1655,-1.8115,-0.3017,0.1391,2.4267,-6.6466,-0.3347,-3.8853,0
0.314,-0.0354,0.0756,-0.1989,1.1632,-1.8134,-0.3018,0.1388,2.4423,-6.667,-0.3299,-3.8948,0
